class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
sit,0.46512,0.26969,-0.56484,0.47828,0.25063,-0.53846,0.48802,0.24917,-0.53843,0.49642,0.24801,-0.53852,0.45063,0.25478,-0.53451,0.44277,0.25575,-0.53456,0.43594,0.25656,-0.53465,0.50942,0.25421,-0.36655,0.43096,0.2635,-0.34304,0.48747,0.28486,-0.49759,0.45331,0.28826,-0.49095,0.58297,0.35834,-0.22324,0.37764,0.35183,-0.28576,0.56901,0.47228,-0.21888,0.3661,0.46347,-0.31272,0.49881,0.53775,-0.41964,0.43116,0.52839,-0.4809,0.48445,0.57424,-0.48586,0.44079,0.56257,-0.55235,0.46787,0.56213,-0.52057,0.45909,0.55101,-0.56818,0.47075,0.54983,-0.43635,0.46041,0.5403,-0.48823,0.52333,0.53193,0.04826,0.40556,0.53165,-0.04829,0.59388,0.64232,-0.40527,0.39718,0.64859,-0.50768,0.54441,0.71611,0.14256,0.37222,0.83038,-0.2875,0.5128,0.72397,0.19138,0.36926,0.84663,-0.27395,0.57403,0.7912,0.0685,0.37545,0.92823,-0.51658
sit,0.50048,0.27601,-0.2785,0.50579,0.25736,-0.23675,0.51208,0.25643,-0.23697,0.51806,0.25558,-0.23719,0.48079,0.25958,-0.24198,0.46984,0.26055,-0.24209,0.46086,0.26179,-0.24216,0.52337,0.26215,-0.01908,0.44608,0.27081,-0.04078,0.51381,0.29284,-0.19389,0.48363,0.29615,-0.20129,0.59309,0.36871,0.06945,0.38066,0.37077,0.042,0.58625,0.48107,0.05934,0.38626,0.49297,0.00304,0.52604,0.53442,-0.02086,0.47102,0.52347,-0.16013,0.52121,0.55802,-0.05539,0.4958,0.54455,-0.21544,0.50776,0.54953,-0.07137,0.50427,0.51987,-0.21687,0.50359,0.54043,-0.0271,0.49817,0.51926,-0.16078,0.55116,0.56011,-0.01971,0.42304,0.56304,0.02082,0.52539,0.65388,-0.32502,0.45909,0.50829,-0.80778,0.5315,0.82895,-0.1108,0.63378,0.68716,-0.79516,0.52262,0.85111,-0.10159,0.65844,0.69868,-0.79193,0.57872,0.91759,-0.35365,0.70953,0.75523,-1.03171
sit,0.48791,0.27967,-0.25264,0.49543,0.26214,-0.21038,0.50263,0.2612,-0.21061,0.50921,0.26091,-0.21084,0.46792,0.26547,-0.21532,0.45704,0.26693,-0.21542,0.44871,0.26826,-0.21547,0.51513,0.26836,0.01689,0.43495,0.27775,-0.00273,0.5056,0.29735,-0.16406,0.47279,0.30078,-0.17109,0.58581,0.37592,0.11746,0.36966,0.37582,0.08277,0.57903,0.48936,0.09803,0.38068,0.49664,0.03268,0.50918,0.53943,0.01161,0.46235,0.51015,-0.15282,0.50133,0.56198,-0.0193,0.48075,0.5265,-0.20937,0.48937,0.55336,-0.03553,0.4829,0.51604,-0.21119,0.48632,0.54466,0.00545,0.48042,0.51318,-0.15427,0.53499,0.56966,-0.01668,0.41292,0.57121,0.01784,0.51687,0.65757,-0.32589,0.45075,0.51463,-0.79945,0.51419,0.83609,-0.15173,0.63157,0.67724,-0.83994,0.5055,0.85206,-0.14653,0.65584,0.69097,-0.84194,0.55918,0.91789,-0.39073,0.69053,0.73812,-1.07273
sit,0.53481,0.32106,-0.11506,0.53881,0.30183,-0.07148,0.54456,0.30101,-0.07173,0.55082,0.30027,-0.07195,0.51373,0.30465,-0.08159,0.50274,0.30605,-0.08166,0.49255,0.30737,-0.08168,0.55356,0.30649,0.16089,0.47591,0.31746,0.11767,0.5472,0.33674,-0.0241,0.51861,0.3398,-0.03776,0.61864,0.40666,0.23881,0.40164,0.4064,0.17025,0.62087,0.51693,0.1652,0.41339,0.52175,0.05906,0.56064,0.56879,0.00425,0.51219,0.54236,-0.13568,0.56144,0.59462,-0.04436,0.54483,0.56329,-0.19786,0.54332,0.58222,-0.06508,0.55353,0.55421,-0.19791,0.53369,0.56953,-0.0067,0.54694,0.54619,-0.13632,0.56548,0.60399,-0.00901,0.44147,0.60436,0.01045,0.57418,0.66578,-0.50586,0.49302,0.56139,-0.768,0.56557,0.87619,-0.4885,0.68765,0.72139,-0.84618,0.55709,0.89658,-0.49808,0.71195,0.73403,-0.84945,0.59472,0.94762,-0.77733,0.77369,0.76823,-1.08311
sit,0.51315,0.31761,-0.18071,0.51538,0.29838,-0.14363,0.52112,0.2975,-0.14387,0.52658,0.29677,-0.1441,0.49076,0.30107,-0.15217,0.47973,0.30255,-0.15224,0.46996,0.30417,-0.15232,0.52916,0.30246,0.07243,0.45465,0.31383,0.03509,0.52488,0.33423,-0.0934,0.49749,0.33635,-0.10537,0.59546,0.39676,0.16411,0.38778,0.40162,0.10572,0.60537,0.50643,0.12909,0.39488,0.51572,0.03515,0.55165,0.56884,-0.02338,0.49998,0.55195,-0.14819,0.55186,0.59175,-0.07112,0.52381,0.56935,-0.21004,0.53144,0.58268,-0.09471,0.53849,0.55977,-0.21297,0.53015,0.57124,-0.03471,0.53279,0.55477,-0.14992,0.55213,0.58952,-0.01688,0.43389,0.5921,0.01827,0.55779,0.67885,-0.38986,0.47817,0.56733,-0.79,0.55162,0.87222,-0.32244,0.67555,0.7163,-0.83285,0.54338,0.89165,-0.32767,0.69326,0.73502,-0.83212,0.59638,0.94848,-0.60467,0.74238,0.77096,-1.05949
sit,0.5422,0.30398,-0.2303,0.54664,0.28507,-0.19143,0.5533,0.28434,-0.19165,0.55976,0.28384,-0.19186,0.52024,0.28841,-0.19926,0.50861,0.29025,-0.19935,0.49885,0.29217,-0.19941,0.56299,0.29116,0.03332,0.48408,0.30329,-0.00043,0.55631,0.32221,-0.14025,0.52664,0.32465,-0.15124,0.63034,0.39199,0.12893,0.4135,0.39629,0.0691,0.63447,0.50771,0.07882,0.41605,0.5141,-0.02063,0.56716,0.56454,-0.07892,0.52172,0.53673,-0.21985,0.55998,0.594,-0.12609,0.55401,0.55501,-0.28101,0.54337,0.58291,-0.14443,0.56231,0.54452,-0.2784,0.53516,0.56171,-0.08753,0.55458,0.53706,-0.21897,0.58145,0.59155,-0.00821,0.45455,0.59543,0.00946,0.59389,0.66976,-0.46924,0.50719,0.55199,-0.81363,0.59936,0.86747,-0.34888,0.70989,0.71067,-0.8418,0.58169,0.88853,-0.34624,0.73927,0.72921,-0.83784,0.65599,0.95456,-0.60808,0.79084,0.76505,-1.06323
sit,0.55066,0.29732,-0.19524,0.55673,0.27872,-0.15384,0.56349,0.27813,-0.15406,0.56985,0.27789,-0.15428,0.5302,0.28137,-0.16207,0.51848,0.28279,-0.16216,0.50827,0.28428,-0.16219,0.57286,0.28537,0.07462,0.49297,0.29511,0.03931,0.56523,0.31609,-0.10486,0.53288,0.31778,-0.11621,0.63913,0.38645,0.16331,0.4186,0.39221,0.10185,0.64489,0.5019,0.12179,0.43339,0.51322,0.02297,0.57298,0.56051,-0.01392,0.55113,0.52909,-0.14908,0.56968,0.59005,-0.05996,0.58095,0.54644,-0.20917,0.55334,0.57998,-0.07979,0.58746,0.53497,-0.20745,0.54756,0.56943,-0.02315,0.5809,0.52828,-0.14799,0.59189,0.58528,-0.01036,0.4639,0.593,0.01158,0.59734,0.65566,-0.51576,0.52104,0.54634,-0.79158,0.61084,0.86537,-0.43197,0.72542,0.71164,-0.82174,0.59229,0.88175,-0.43279,0.75199,0.72344,-0.81875,0.67536,0.95476,-0.70191,0.80463,0.76658,-1.04769
sit,0.60445,0.29944,-0.36257,0.61926,0.28017,-0.34184,0.62723,0.27966,-0.34195,0.63334,0.27929,-0.34207,0.58912,0.28046,-0.34928,0.57835,0.27955,-0.3493,0.57036,0.27924,-0.34933,0.63983,0.28434,-0.17,0.55711,0.28507,-0.19952,0.62001,0.31606,-0.29004,0.58385,0.31555,-0.29845,0.69781,0.38142,-0.01819,0.47561,0.37586,-0.16751,0.69782,0.50266,-0.0211,0.47845,0.50684,-0.19731,0.65909,0.57875,-0.2408,0.59445,0.56439,-0.27724,0.65323,0.61137,-0.31254,0.61575,0.59485,-0.33227,0.63736,0.6061,-0.34325,0.63244,0.58088,-0.3539,0.63441,0.59544,-0.26126,0.62906,0.5713,-0.28445,0.63602,0.58515,0.05931,0.50462,0.5772,-0.05846,0.73846,0.69423,-0.5122,0.59833,0.65136,-0.63204,0.67155,0.8993,-0.49451,0.6014,0.87282,-0.60864,0.64313,0.92524,-0.50034,0.58475,0.90261,-0.60613,0.73453,0.97662,-0.72719,0.66205,0.95599,-0.82098
sit,0.56715,0.31628,-0.25714,0.58343,0.29792,-0.23047,0.59439,0.29759,-0.23066,0.60475,0.29683,-0.23095,0.5556,0.29583,-0.229,0.54779,0.29457,-0.22902,0.54003,0.29328,-0.22908,0.62069,0.29883,-0.02146,0.53649,0.29622,-0.01013,0.58677,0.33241,-0.16831,0.5529,0.33085,-0.16633,0.68966,0.38751,0.11814,0.46872,0.38336,0.07719,0.68189,0.50785,0.10197,0.46173,0.50853,0.03398,0.61419,0.56899,-0.05079,0.55525,0.53838,-0.15941,0.61356,0.60142,-0.10357,0.58647,0.55615,-0.21996,0.59764,0.58848,-0.12746,0.60041,0.54118,-0.22507,0.59012,0.56706,-0.06233,0.5949,0.53517,-0.16129,0.62862,0.58777,0.0041,0.5028,0.58758,-0.0028,0.64724,0.66301,-0.56611,0.5813,0.56148,-0.80789,0.64607,0.88221,-0.46218,0.78768,0.76153,-0.81919,0.62296,0.89704,-0.46084,0.80182,0.77932,-0.81343,0.69035,0.95977,-0.74229,0.86984,0.81805,-1.06462
sit,0.55168,0.32343,-0.33577,0.56669,0.30418,-0.3137,0.57814,0.3029,-0.31385,0.5889,0.30148,-0.31422,0.53981,0.3046,-0.31,0.53239,0.30385,-0.31004,0.52521,0.30326,-0.31012,0.60618,0.30313,-0.1162,0.52536,0.30441,-0.09512,0.57478,0.34099,-0.24967,0.5417,0.33968,-0.24499,0.68403,0.39754,0.01479,0.46047,0.39114,0.00814,0.66757,0.52255,0.02769,0.48522,0.52089,0.0251,0.58832,0.58301,-0.0197,0.56632,0.54379,-0.05636,0.58059,0.60697,-0.05241,0.60426,0.56948,-0.10089,0.56981,0.59536,-0.06927,0.60818,0.55201,-0.10211,0.56505,0.58567,-0.02534,0.60341,0.5461,-0.05624,0.63696,0.58623,-0.01193,0.50575,0.59109,0.01335,0.64019,0.65408,-0.64842,0.56484,0.56015,-0.80559,0.63387,0.86819,-0.50257,0.78008,0.7388,-0.79239,0.62335,0.88552,-0.49541,0.81326,0.73699,-0.78313,0.64848,0.95386,-0.78098,0.84516,0.79293,-1.03447
sit,0.554,0.30323,-0.18574,0.5686,0.2839,-0.14731,0.5774,0.28314,-0.14752,0.58482,0.28268,-0.14777,0.53473,0.28648,-0.15134,0.52406,0.28723,-0.15139,0.51631,0.28796,-0.15139,0.59433,0.28875,0.07632,0.50731,0.29485,0.06074,0.57496,0.32052,-0.09628,0.53631,0.32253,-0.10212,0.66159,0.38751,0.17582,0.44408,0.3914,0.13536,0.66054,0.50551,0.15786,0.46537,0.51862,0.08717,0.59475,0.56626,0.05734,0.56157,0.53889,-0.06747,0.59304,0.59471,0.01592,0.58559,0.55306,-0.1237,0.57753,0.58496,-0.00678,0.59527,0.54213,-0.12562,0.57117,0.57466,0.04788,0.58199,0.5391,-0.06768,0.61366,0.58713,-0.01563,0.48849,0.59201,0.01694,0.61776,0.65842,-0.54005,0.54226,0.54941,-0.81217,0.62256,0.86877,-0.43158,0.7453,0.71657,-0.85589,0.61233,0.88329,-0.43126,0.77267,0.72591,-0.85518,0.66615,0.94692,-0.70307,0.82822,0.7747,-1.09415
sit,0.63118,0.30603,-0.16664,0.64619,0.28724,-0.17754,0.65776,0.28682,-0.17739,0.67059,0.28598,-0.17748,0.6245,0.28656,-0.12819,0.61901,0.28576,-0.12812,0.61383,0.28475,-0.12815,0.70177,0.28928,-0.13575,0.63304,0.28902,0.09194,0.65124,0.32198,-0.14614,0.62807,0.321,-0.0809,0.77865,0.40525,-0.23084,0.59911,0.37891,0.29816,0.7058,0.53526,-0.30451,0.5397,0.47904,0.31706,0.54183,0.55867,-0.31085,0.47783,0.54649,0.01645,0.50096,0.58006,-0.36359,0.45437,0.56993,-0.02953,0.49108,0.56275,-0.36004,0.46287,0.56143,-0.07053,0.50229,0.5564,-0.30369,0.4745,0.55653,-0.01025,0.66126,0.61299,-0.19069,0.5749,0.58072,0.19001,0.42637,0.60512,-0.5573,0.36891,0.525,-0.04984,0.3952,0.78798,-0.37453,0.36748,0.73657,-0.02927,0.42586,0.80793,-0.34506,0.40516,0.7746,-0.02778,0.28595,0.87518,-0.42234,0.27196,0.7912,-0.14062
sit,0.64377,0.29882,-0.53371,0.65616,0.27846,-0.50957,0.66358,0.27738,-0.50963,0.67079,0.27633,-0.50983,0.62738,0.28166,-0.5165,0.61706,0.28234,-0.51652,0.6072,0.28338,-0.5165,0.68044,0.28397,-0.32781,0.59574,0.29161,-0.35367,0.66241,0.3156,-0.45839,0.62595,0.31761,-0.46571,0.74635,0.38859,-0.14335,0.51993,0.38094,-0.29531,0.74502,0.50759,-0.13406,0.52006,0.51294,-0.30431,0.70201,0.59314,-0.37864,0.6221,0.5836,-0.43162,0.69369,0.62605,-0.46095,0.6432,0.61582,-0.50362,0.67443,0.61467,-0.50491,0.66144,0.59976,-0.52275,0.67518,0.60191,-0.40435,0.65949,0.58932,-0.43989,0.68497,0.5768,0.06791,0.5482,0.57675,-0.06706,0.80146,0.71526,-0.47293,0.6196,0.71021,-0.55408,0.69988,0.89602,-0.32799,0.59885,0.90969,-0.49808,0.65973,0.91857,-0.32367,0.59062,0.92822,-0.50015,0.76146,0.97955,-0.53872,0.61218,0.98984,-0.76316
sit,0.6417,0.29358,-0.47158,0.65332,0.27354,-0.44545,0.66016,0.27281,-0.44551,0.66693,0.27212,-0.44566,0.62453,0.27501,-0.45375,0.61357,0.27533,-0.45378,0.60287,0.27624,-0.45373,0.67289,0.27948,-0.27279,0.5877,0.28461,-0.3067,0.65672,0.3122,-0.40132,0.62062,0.31297,-0.41097,0.73215,0.38295,-0.1165,0.50721,0.37616,-0.27019,0.73008,0.50624,-0.09459,0.50509,0.50836,-0.29325,0.68549,0.59109,-0.30238,0.62136,0.57657,-0.40337,0.6723,0.62942,-0.38151,0.63705,0.61332,-0.47237,0.65419,0.62007,-0.42062,0.6553,0.59509,-0.48994,0.65658,0.60561,-0.32541,0.65281,0.58369,-0.41092,0.67685,0.57483,0.06432,0.5403,0.5758,-0.06366,0.77551,0.71834,-0.44743,0.60581,0.70942,-0.48767,0.69035,0.89852,-0.34959,0.59186,0.9026,-0.45413,0.65296,0.92387,-0.35046,0.57962,0.92526,-0.45906,0.76483,0.98327,-0.56425,0.59092,0.98842,-0.70858
sit,0.71709,0.26535,-0.27546,0.73845,0.24459,-0.25981,0.75016,0.24432,-0.25974,0.75983,0.24447,-0.25985,0.70163,0.24772,-0.23052,0.69337,0.24882,-0.23053,0.68553,0.24988,-0.23061,0.77741,0.25572,-0.12799,0.68409,0.26187,0.00201,0.7417,0.28518,-0.22666,0.69833,0.28703,-0.19002,0.83721,0.38932,-0.22158,0.64413,0.36352,0.21976,0.74879,0.5304,-0.25413,0.58226,0.47788,0.19444,0.58081,0.55292,-0.20195,0.52571,0.53709,-0.10199,0.54206,0.56962,-0.23797,0.50325,0.55825,-0.15795,0.53362,0.54885,-0.23976,0.51956,0.54524,-0.18364,0.54717,0.54334,-0.19589,0.53328,0.54044,-0.12262,0.72182,0.60485,-0.18749,0.62778,0.57816,0.18669,0.47068,0.58555,-0.47444,0.41421,0.50851,-0.0316,0.43316,0.76166,-0.1643,0.42662,0.72748,0.03282,0.46379,0.7826,-0.11978,0.46778,0.76453,0.03791,0.32792,0.84339,-0.13836,0.33198,0.78664,-0.06362
sit,0.71331,0.2751,-0.30315,0.73327,0.25447,-0.29014,0.74482,0.25441,-0.29004,0.7546,0.25456,-0.29011,0.69946,0.25495,-0.26102,0.69143,0.25552,-0.26102,0.68354,0.25611,-0.26109,0.7736,0.26382,-0.16623,0.68379,0.26642,-0.03671,0.73552,0.29382,-0.25642,0.69792,0.29487,-0.21977,0.83651,0.38808,-0.25944,0.65,0.36621,0.1737,0.75587,0.52991,-0.29877,0.58666,0.46791,0.17024,0.58476,0.54951,-0.23841,0.5289,0.54417,-0.07911,0.54716,0.56882,-0.2721,0.51118,0.56654,-0.12963,0.53548,0.5516,-0.27421,0.52423,0.55836,-0.157,0.54886,0.54702,-0.23226,0.53539,0.55136,-0.09926,0.72997,0.6042,-0.18163,0.63756,0.57278,0.18083,0.49358,0.58339,-0.4623,0.4189,0.51213,-0.0348,0.44651,0.74176,-0.14566,0.43317,0.72032,0.03212,0.47483,0.76072,-0.10027,0.4757,0.75449,0.03749,0.32389,0.77801,-0.10881,0.32824,0.77098,-0.04977
sit,0.68835,0.27423,-0.20019,0.70321,0.25275,-0.20744,0.7157,0.253,-0.20731,0.72864,0.25284,-0.20741,0.68154,0.25199,-0.16072,0.67624,0.25185,-0.16069,0.67128,0.25162,-0.1608,0.75906,0.25744,-0.15308,0.68853,0.25781,0.0599,0.71215,0.29227,-0.17598,0.6838,0.29151,-0.11502,0.84537,0.38098,-0.24023,0.64986,0.35559,0.25568,0.76639,0.5217,-0.29425,0.58869,0.45995,0.22837,0.59135,0.53935,-0.27883,0.53746,0.52619,-0.09024,0.55089,0.5581,-0.32454,0.51631,0.54889,-0.14273,0.54123,0.54341,-0.32159,0.53164,0.54379,-0.17035,0.55297,0.53763,-0.27115,0.54525,0.53564,-0.11136,0.73338,0.5956,-0.18392,0.63776,0.56654,0.1832,0.47227,0.58026,-0.46902,0.41988,0.50382,-0.07347,0.44603,0.75232,-0.18623,0.42566,0.72215,-0.03529,0.48325,0.78422,-0.1449,0.48344,0.7675,-0.03114,0.34877,0.82975,-0.17989,0.33626,0.77857,-0.14084
sit,0.65921,0.22608,-0.29271,0.67384,0.20266,-0.29146,0.68726,0.20129,-0.29132,0.69981,0.20006,-0.29137,0.64737,0.20611,-0.24851,0.63986,0.20721,-0.24852,0.63288,0.2081,-0.24863,0.7262,0.20414,-0.19349,0.64406,0.21463,0.00224,0.68701,0.24293,-0.25366,0.65445,0.24523,-0.1978,0.82616,0.33128,-0.26337,0.62008,0.31856,0.22555,0.76049,0.48375,-0.31492,0.56509,0.4274,0.16711,0.58139,0.50184,-0.31583,0.52756,0.48935,-0.20426,0.53721,0.52615,-0.36574,0.52344,0.51368,-0.2658,0.52882,0.50657,-0.3622,0.54565,0.50175,-0.28916,0.54172,0.4991,-0.30873,0.55219,0.49405,-0.22405,0.72647,0.5574,-0.20223,0.6295,0.53696,0.20145,0.46486,0.52537,-0.48678,0.41228,0.47801,-0.03142,0.45647,0.72732,-0.24427,0.44647,0.70483,-0.02898,0.5039,0.75518,-0.20737,0.50996,0.74369,-0.02876,0.35878,0.78891,-0.24645,0.36076,0.7606,-0.13705
sit,0.68599,0.24433,-0.15762,0.70129,0.22264,-0.15907,0.71463,0.22152,-0.15894,0.72777,0.2205,-0.15901,0.67416,0.22536,-0.11424,0.66606,0.22618,-0.11419,0.65914,0.22676,-0.11429,0.75424,0.22581,-0.08436,0.66761,0.23339,0.12157,0.71298,0.26212,-0.12754,0.68034,0.26409,-0.06878,0.84721,0.3509,-0.18123,0.64632,0.33536,0.32274,0.7838,0.49607,-0.2447,0.58775,0.4471,0.25825,0.60143,0.51669,-0.23532,0.54829,0.49925,-0.10156,0.56282,0.53804,-0.28142,0.5338,0.52483,-0.15861,0.55232,0.51856,-0.27794,0.55504,0.51337,-0.17997,0.56463,0.5109,-0.22761,0.56545,0.50429,-0.12098,0.7446,0.5705,-0.19409,0.6509,0.54613,0.19325,0.50382,0.53555,-0.48265,0.42682,0.48268,-0.01877,0.45934,0.73187,-0.27046,0.45274,0.69862,-0.01997,0.4896,0.7549,-0.23685,0.49936,0.73535,-0.02091,0.35373,0.82115,-0.29407,0.36336,0.76084,-0.14363
sit,0.67962,0.27573,-0.22354,0.69459,0.25482,-0.22335,0.7079,0.25401,-0.2232,0.72018,0.25266,-0.22329,0.66844,0.25618,-0.18259,0.66152,0.25642,-0.18256,0.65485,0.25669,-0.18266,0.7449,0.25599,-0.13588,0.66549,0.26182,0.0505,0.70572,0.29409,-0.18764,0.67398,0.29475,-0.13457,0.83431,0.37771,-0.2082,0.63883,0.35632,0.26274,0.773,0.51819,-0.25996,0.58045,0.45934,0.21388,0.59022,0.53661,-0.25878,0.54082,0.51977,-0.12887,0.5516,0.55725,-0.30413,0.5265,0.54372,-0.18463,0.5422,0.53868,-0.30285,0.54562,0.53502,-0.20505,0.55611,0.5318,-0.2519,0.55543,0.52697,-0.1469,0.7271,0.59237,-0.18294,0.63661,0.56442,0.18226,0.46857,0.58073,-0.4712,0.41527,0.50287,-0.04667,0.43618,0.75625,-0.1862,0.42772,0.71908,0.0042,0.4665,0.77332,-0.14617,0.47175,0.75312,0.00763,0.33807,0.84744,-0.19035,0.33872,0.77721,-0.11107
sit,0.50715,0.20713,-0.33439,0.52115,0.18456,-0.31074,0.5333,0.18159,-0.31069,0.54304,0.17894,-0.31077,0.48752,0.19155,-0.28659,0.47857,0.1926,-0.28666,0.47204,0.19378,-0.28673,0.56156,0.18291,-0.15437,0.47308,0.2009,-0.04262,0.53725,0.22235,-0.27626,0.49771,0.23017,-0.24467,0.67005,0.30126,-0.19087,0.44652,0.30725,0.11769,0.66366,0.44716,-0.24924,0.41791,0.42377,0.06711,0.49629,0.49504,-0.31039,0.43404,0.48835,-0.28291,0.46427,0.53196,-0.36805,0.43962,0.52141,-0.35814,0.44819,0.51356,-0.36995,0.46254,0.50525,-0.38307,0.46088,0.50022,-0.30933,0.46642,0.49508,-0.30178,0.60022,0.53652,-0.16508,0.49182,0.5252,0.16489,0.34364,0.58178,-0.58703,0.30082,0.50505,-0.20288,0.3805,0.78817,-0.47496,0.45113,0.71719,-0.20092,0.41622,0.80879,-0.45666,0.50342,0.74245,-0.19922,0.31767,0.87301,-0.55715,0.39999,0.80611,-0.32239
sit,0.63365,0.15651,-0.31702,0.64822,0.13262,-0.30035,0.66117,0.13035,-0.30025,0.67262,0.12807,-0.30027,0.61437,0.13731,-0.27118,0.60624,0.13862,-0.27123,0.59875,0.13965,-0.27132,0.69393,0.13164,-0.15264,0.60107,0.14698,-0.02009,0.66472,0.17221,-0.26117,0.62417,0.17931,-0.22362,0.80344,0.25287,-0.20353,0.57936,0.2559,0.16472,0.78664,0.40501,-0.25868,0.54787,0.37557,0.10163,0.60088,0.45336,-0.30313,0.54845,0.44115,-0.27452,0.56909,0.49152,-0.35769,0.54694,0.47416,-0.3523,0.55331,0.47054,-0.36208,0.57219,0.45884,-0.37222,0.56501,0.45901,-0.30116,0.57882,0.44818,-0.29181,0.72526,0.4946,-0.18316,0.61942,0.48116,0.18277,0.44017,0.52908,-0.46687,0.41588,0.45658,-0.09321,0.49755,0.73597,-0.32622,0.56598,0.68054,-0.12196,0.54043,0.75381,-0.30162,0.62075,0.71078,-0.12326,0.43983,0.85186,-0.35375,0.52477,0.78592,-0.21464
sit,0.61536,0.17276,-0.27677,0.63252,0.14726,-0.26464,0.64664,0.14591,-0.2645,0.65932,0.14499,-0.26451,0.60077,0.15126,-0.22858,0.59246,0.15266,-0.22859,0.58527,0.15363,-0.22867,0.68434,0.15088,-0.13532,0.59062,0.16215,0.02776,0.64486,0.19098,-0.22791,0.60811,0.19462,-0.18158,0.78601,0.27621,-0.21346,0.57057,0.27396,0.24509,0.74087,0.436,-0.27964,0.52671,0.38859,0.17185,0.56445,0.47403,-0.28254,0.50305,0.46188,-0.22109,0.5276,0.50253,-0.33265,0.50097,0.48892,-0.29089,0.51405,0.48325,-0.33067,0.52169,0.47571,-0.31216,0.52669,0.47315,-0.2761,0.5276,0.46595,-0.24013,0.70511,0.51337,-0.20365,0.60331,0.49441,0.20283,0.43416,0.50275,-0.48865,0.37489,0.45329,-0.04462,0.44393,0.71099,-0.25164,0.44015,0.68315,-0.02596,0.48144,0.73312,-0.21601,0.49535,0.71682,-0.02614,0.35024,0.78035,-0.25946,0.35661,0.75261,-0.14326
sit,0.46059,0.19485,-0.34631,0.47368,0.17032,-0.32243,0.48655,0.16798,-0.32241,0.49757,0.16589,-0.32249,0.43957,0.17649,-0.29827,0.43166,0.17852,-0.29832,0.42326,0.1803,-0.29838,0.51736,0.1698,-0.16665,0.42262,0.18955,-0.05394,0.49354,0.21035,-0.28755,0.45169,0.21752,-0.25562,0.63179,0.28943,-0.19706,0.40147,0.30179,0.11269,0.63349,0.43928,-0.24642,0.3802,0.42537,0.07211,0.47271,0.48684,-0.31067,0.40059,0.48903,-0.27672,0.44424,0.52797,-0.37466,0.41141,0.52498,-0.35525,0.42862,0.50807,-0.3768,0.43169,0.50315,-0.38145,0.43819,0.49152,-0.31032,0.43418,0.4922,-0.2958,0.56927,0.52894,-0.16975,0.45511,0.51944,0.16964,0.31766,0.61599,-0.47961,0.26508,0.51122,-0.19767,0.32832,0.83032,-0.38353,0.45346,0.72745,-0.17912,0.35279,0.84731,-0.3678,0.50766,0.75463,-0.1754,0.26121,0.90795,-0.48595,0.40329,0.81879,-0.30233
sit,0.49827,0.31349,-0.20199,0.50328,0.29537,-0.16145,0.50936,0.2948,-0.16168,0.51495,0.29439,-0.16189,0.47796,0.29783,-0.16914,0.46655,0.29931,-0.16924,0.45717,0.30093,-0.16931,0.51946,0.30077,0.06719,0.44271,0.31046,0.0342,0.51191,0.3313,-0.11134,0.48254,0.3337,-0.12203,0.58744,0.39781,0.17189,0.37718,0.40098,0.10755,0.59358,0.50659,0.11826,0.37891,0.51468,0.00908,0.54733,0.5624,-0.06045,0.48085,0.54123,-0.2184,0.55006,0.58877,-0.10954,0.5076,0.55773,-0.28466,0.52901,0.57184,-0.13464,0.5206,0.54623,-0.28347,0.52019,0.56386,-0.07316,0.51005,0.54157,-0.21876,0.53907,0.5905,-0.01277,0.42331,0.59197,0.0141,0.54059,0.67672,-0.39141,0.46391,0.55633,-0.80781,0.54763,0.86656,-0.30607,0.65846,0.71138,-0.8614,0.5393,0.88474,-0.31066,0.6743,0.72892,-0.86334,0.57877,0.94013,-0.58149,0.72966,0.75985,-1.09718
stand,0.54999,0.17261,-0.6362,0.56224,0.15425,-0.59996,0.57046,0.15384,-0.60003,0.57787,0.15364,-0.60002,0.53177,0.15788,-0.60043,0.52142,0.16006,-0.60045,0.51261,0.16239,-0.60056,0.58955,0.16497,-0.37332,0.50179,0.17753,-0.37937,0.57061,0.19383,-0.55159,0.53307,0.1965,-0.55295,0.67072,0.28949,-0.22848,0.44107,0.29427,-0.25807,0.69606,0.4173,-0.11237,0.37175,0.42066,-0.23938,0.71359,0.51,-0.31836,0.40928,0.52437,-0.45503,0.71589,0.54799,-0.38239,0.41034,0.56558,-0.52245,0.70258,0.54615,-0.4495,0.4301,0.55863,-0.57526,0.69605,0.53441,-0.34641,0.43519,0.54492,-0.48013,0.61134,0.54205,0.0258,0.49642,0.54481,-0.02594,0.60649,0.70741,0.13795,0.49526,0.71472,0.10277,0.60189,0.82673,0.71772,0.5208,0.83331,0.62893,0.58462,0.83953,0.76374,0.52752,0.84447,0.67156,0.64776,0.87909,0.55418,0.50069,0.89971,0.44166
